𮵞,12,0,0,,,0,,,,,
𮵟,12,0,0,,,0,,,,,
𮵠,12,0,0,,,0,,,,,
𮵡,12,0,0,,,0,,,,,
𮵢,12,0,0,,,0,,,,,
𮵣,12,0,0,,,0,,,,,
𮵤,12,0,0,,,0,,,,,
𮵥,12,0,0,,,0,,,,,
𮵦,12,0,0,,,0,,,,,
𮵧,12,0,0,,,0,,,,,
𮵨,12,0,0,,,0,,,,,
𮵩,12,0,0,,,0,,,,,
𮵪,12,0,0,,,0,,,,,
𮵫,12,0,0,,,0,,,,,
𮵬,12,0,0,,,0,,,,,
𮵭,12,0,0,,,0,,,,,
𮵮,12,0,0,,,0,,,,,
𮵯,12,0,0,,,0,,,,,
𮵰,12,0,0,,,0,,,,,
𮵱,12,0,0,,,0,,,,,
𮵲,12,0,0,,,0,,,,,
𮵳,12,0,0,,,0,,,,,
𮵴,12,0,0,,,0,,,,,
𮵵,12,0,0,,,0,,,,,
𮵶,12,0,0,,,0,,,,,
𮵷,12,0,0,,,0,,,,,
𮵸,12,0,0,,,0,,,,,
𮵹,12,0,0,,,0,,,,,
𮵺,12,0,0,,,0,,,,,
𮵻,12,0,0,,,0,,,,,
𮵼,12,0,0,,,0,,,,,
𮵽,12,0,0,,,0,,,,,
𮵾,12,0,0,,,0,,,,,
𮵿,12,0,0,,,0,,,,,
𮶀,12,0,0,,,0,,,,,
𮶁,12,0,0,,,0,,,,,
𮶂,12,0,0,,,0,,,,,
𮶃,12,0,0,,,0,,,,,
𮶄,12,0,0,,,0,,,,,
𮶅,12,0,0,,,0,,,,,
𮶆,12,0,0,,,0,,,,,
𮶇,12,0,0,,,0,,,,,
𮶈,12,0,0,,,0,,,,,
𮶉,12,0,0,,,0,,,,,
𮶊,12,0,0,,,0,,,,,
𮶋,12,0,0,,,0,,,,,
𮶌,12,0,0,,,0,,,,,
𮶍,12,0,0,,,0,,,,,
𮶎,12,0,0,,,0,,,,,
𮶏,12,0,0,,,0,,,,,
𮶐,12,0,0,,,0,,,,,
𮶑,12,0,0,,,0,,,,,
𮶒,12,0,0,,,0,,,,,
𮶓,12,0,0,,,0,,,,,
𮶔,12,0,0,,,0,,,,,
𮶕,12,0,0,,,0,,,,,
𮶖,12,0,0,,,0,,,,,
𮶗,12,0,0,,,0,,,,,
𮶘,12,0,0,,,0,,,,,
𮶙,12,0,0,,,0,,,,,
𮶚,12,0,0,,,0,,,,,
𮶛,12,0,0,,,0,,,,,
𮶜,12,0,0,,,0,,,,,
𮶝,12,0,0,,,0,,,,,
𮶞,12,0,0,,,0,,,,,
𮶟,12,0,0,,,0,,,,,
𮶠,12,0,0,,,0,,,,,
𮶡,12,0,0,,,0,,,,,
𮶢,12,0,0,,,0,,,,,
𮶣,12,0,0,,,0,,,,,
𮶤,12,0,0,,,0,,,,,
𮶥,12,0,0,,,0,,,,,
𮶦,12,0,0,,,0,,,,,
𮶧,12,0,0,,,0,,,,,
𮶨,12,0,0,,,0,,,,,
𮶩,12,0,0,,,0,,,,,
𮶪,12,0,0,,,0,,,,,
𮶫,12,0,0,,,0,,,,,
𮶬,12,0,0,,,0,,,,,
𮶭,12,0,0,,,0,,,,,
𮶮,12,0,0,,,0,,,,,
𮶯,12,0,0,,,0,,,,,
𮶰,12,0,0,,,0,,,,,
𮶱,12,0,0,,,0,,,,,
𮶲,12,0,0,,,0,,,,,
𮶳,12,0,0,,,0,,,,,
𮶴,12,0,0,,,0,,,,,
𮶵,12,0,0,,,0,,,,,
𮶶,12,0,0,,,0,,,,,
𮶷,12,0,0,,,0,,,,,
𮶸,12,0,0,,,0,,,,,
𮶹,12,0,0,,,0,,,,,
𮶺,12,0,0,,,0,,,,,
𮶻,12,0,0,,,0,,,,,
𮶼,12,0,0,,,0,,,,,
𮶽,12,0,0,,,0,,,,,
𮶾,12,0,0,,,0,,,,,
𮶿,12,0,0,,,0,,,,,
𮷀,12,0,0,,,0,,,,,
𮷁,12,0,0,,,0,,,,,
𮷂,12,0,0,,,0,,,,,
𮷃,12,0,0,,,0,,,,,
𮷄,12,0,0,,,0,,,,,
𮷅,12,0,0,,,0,,,,,
𮷆,12,0,0,,,0,,,,,
𮷇,12,0,0,,,0,,,,,
𮷈,12,0,0,,,0,,,,,
𮷉,12,0,0,,,0,,,,,
𮷊,12,0,0,,,0,,,,,
𮷋,12,0,0,,,0,,,,,
𮷌,12,0,0,,,0,,,,,
𮷍,12,0,0,,,0,,,,,
𮷎,12,0,0,,,0,,,,,
𮷏,12,0,0,,,0,,,,,
𮷐,12,0,0,,,0,,,,,
𮷑,12,0,0,,,0,,,,,
𮷒,12,0,0,,,0,,,,,
𮷓,12,0,0,,,0,,,,,
𮷔,12,0,0,,,0,,,,,
𮷕,12,0,0,,,0,,,,,
𮷖,12,0,0,,,0,,,,,
𮷗,12,0,0,,,0,,,,,
𮷘,12,0,0,,,0,,,,,
𮷙,12,0,0,,,0,,,,,
𮷚,12,0,0,,,0,,,,,
𮷛,12,0,0,,,0,,,,,
𮷜,12,0,0,,,0,,,,,
𮷝,12,0,0,,,0,,,,,
𮷞,12,0,0,,,0,,,,,
𮷟,12,0,0,,,0,,,,,
𮷠,12,0,0,,,0,,,,,
𮷡,12,0,0,,,0,,,,,
𮷢,12,0,0,,,0,,,,,
𮷣,12,0,0,,,0,,,,,
𮷤,12,0,0,,,0,,,,,
𮷥,12,0,0,,,0,,,,,
𮷦,12,0,0,,,0,,,,,
𮷧,12,0,0,,,0,,,,,
𮷨,12,0,0,,,0,,,,,
𮷩,12,0,0,,,0,,,,,
𮷪,12,0,0,,,0,,,,,
𮷫,12,0,0,,,0,,,,,
𮷬,12,0,0,,,0,,,,,
𮷭,12,0,0,,,0,,,,,
𮷮,12,0,0,,,0,,,,,
𮷯,12,0,0,,,0,,,,,
𮷰,12,0,0,,,0,,,,,
𮷱,12,0,0,,,0,,,,,
𮷲,12,0,0,,,0,,,,,
𮷳,12,0,0,,,0,,,,,
𮷴,12,0,0,,,0,,,,,
𮷵,12,0,0,,,0,,,,,
𮷶,12,0,0,,,0,,,,,
𮷷,12,0,0,,,0,,,,,
𮷸,12,0,0,,,0,,,,,
𮷹,12,0,0,,,0,,,,,
𮷺,12,0,0,,,0,,,,,
𮷻,12,0,0,,,0,,,,,
𮷼,12,0,0,,,0,,,,,
𮷽,12,0,0,,,0,,,,,
𮷾,12,0,0,,,0,,,,,
𮷿,12,0,0,,,0,,,,,
𮸀,12,0,0,,,0,,,,,
𮸁,12,0,0,,,0,,,,,
𮸂,12,0,0,,,0,,,,,
𮸃,12,0,0,,,0,,,,,
𮸄,12,0,0,,,0,,,,,
𮸅,12,0,0,,,0,,,,,
𮸆,12,0,0,,,0,,,,,
𮸇,12,0,0,,,0,,,,,
𮸈,12,0,0,,,0,,,,,
𮸉,12,0,0,,,0,,,,,
𮸊,12,0,0,,,0,,,,,
𮸋,12,0,0,,,0,,,,,
𮸌,12,0,0,,,0,,,,,
𮸍,12,0,0,,,0,,,,,
𮸎,12,0,0,,,0,,,,,
𮸏,12,0,0,,,0,,,,,
𮸐,12,0,0,,,0,,,,,
𮸑,12,0,0,,,0,,,,,
𮸒,12,0,0,,,0,,,,,
𮸓,12,0,0,,,0,,,,,
𮸔,12,0,0,,,0,,,,,
𮸕,12,0,0,,,0,,,,,
𮸖,12,0,0,,,0,,,,,
𮸗,12,0,0,,,0,,,,,
𮸘,12,0,0,,,0,,,,,
𮸙,12,0,0,,,0,,,,,
𮸚,12,0,0,,,0,,,,,
𮸛,12,0,0,,,0,,,,,
𮸜,12,0,0,,,0,,,,,
𮸝,12,0,0,,,0,,,,,
𮸞,12,0,0,,,0,,,,,
𮸟,12,0,0,,,0,,,,,
𮸠,12,0,0,,,0,,,,,
𮸡,12,0,0,,,0,,,,,
𮸢,12,0,0,,,0,,,,,
𮸣,12,0,0,,,0,,,,,
𮸤,12,0,0,,,0,,,,,
𮸥,12,0,0,,,0,,,,,
𮸦,12,0,0,,,0,,,,,
𮸧,12,0,0,,,0,,,,,
𮸨,12,0,0,,,0,,,,,
𮸩,12,0,0,,,0,,,,,
𮸪,12,0,0,,,0,,,,,
𮸫,12,0,0,,,0,,,,,
𮸬,12,0,0,,,0,,,,,
𮸭,12,0,0,,,0,,,,,
𮸮,12,0,0,,,0,,,,,
𮸯,12,0,0,,,0,,,,,
𮸰,12,0,0,,,0,,,,,
𮸱,12,0,0,,,0,,,,,
𮸲,12,0,0,,,0,,,,,
𮸳,12,0,0,,,0,,,,,
𮸴,12,0,0,,,0,,,,,
𮸵,12,0,0,,,0,,,,,
𮸶,12,0,0,,,0,,,,,
𮸷,12,0,0,,,0,,,,,
𮸸,12,0,0,,,0,,,,,
𮸹,12,0,0,,,0,,,,,
𮸺,12,0,0,,,0,,,,,
𮸻,12,0,0,,,0,,,,,
𮸼,12,0,0,,,0,,,,,
𮸽,12,0,0,,,0,,,,,
𮸾,12,0,0,,,0,,,,,
𮸿,12,0,0,,,0,,,,,
𮹀,12,0,0,,,0,,,,,
𮹁,12,0,0,,,0,,,,,
𮹂,12,0,0,,,0,,,,,
𮹃,12,0,0,,,0,,,,,
𮹄,12,0,0,,,0,,,,,
𮹅,12,0,0,,,0,,,,,
𮹆,12,0,0,,,0,,,,,
𮹇,12,0,0,,,0,,,,,
𮹈,12,0,0,,,0,,,,,
𮹉,12,0,0,,,0,,,,,
𮹊,12,0,0,,,0,,,,,
𮹋,12,0,0,,,0,,,,,
𮹌,12,0,0,,,0,,,,,
𮹍,12,0,0,,,0,,,,,
𮹎,12,0,0,,,0,,,,,
𮹏,12,0,0,,,0,,,,,
𮹐,12,0,0,,,0,,,,,
𮹑,12,0,0,,,0,,,,,
𮹒,12,0,0,,,0,,,,,
𮹓,12,0,0,,,0,,,,,
𮹔,12,0,0,,,0,,,,,
𮹕,12,0,0,,,0,,,,,
𮹖,12,0,0,,,0,,,,,
𮹗,12,0,0,,,0,,,,,
𮹘,12,0,0,,,0,,,,,
𮹙,12,0,0,,,0,,,,,
𮹚,12,0,0,,,0,,,,,
𮹛,12,0,0,,,0,,,,,
𮹜,12,0,0,,,0,,,,,
𮹝,12,0,0,,,0,,,,,
