U+29183	𩆃	5	0	0	シ		21	172		䨏貝 雨資	𩆂䨏									シ												
U+29184	𩆄	5	0	0	ヨウ ユ		21	172		雨雍										ヨウ ユ			yǒng									
U+29185	𩆅	5	0	0	ソウ		21	172		𩂉韭 雨䪞										ソウ			sà									
U+29186	𩆆	5	0	0	コン テイ ジョウ		21	172		雨鼎	霆霣	䨶								コン テイ ジョウ			tíng									
U+29187	𩆇	5	0	0	レイ		21	172		雨𥪖 雴乚𦥑	𩄱龗									レイ												
U+29188	𩆈	5	0	0	レイ		21	172		雨人䒑乚臼 雨人䒑乚𦥑	龗									レイ												
U+29189	𩆉	5	0	0	シン		21	172		雨日灭戈	震									シン												
U+2918A	𩆊	5	0	0			21	172		需免																						
U+2918B	𩆋	5	0	0			21	172		雨搖																			rào			
U+2918C	𩆌	5	0	0			21	172		雨廉	𩄡																					
U+2918D	𩆍	5	0	0			21	172		雨滛	霪																		rào			
U+2918E	𩆎	5	0	0			21	172		雨溜	霤												liù									
U+2918F	𩆏	5	0	0			21	172		雨葉																			rợp			
U+29190	𩆐	5	0	0			21	172		雨稟																			sấm			
U+29191	𩆑	5	0	0	サン		22	172		雨酸 雨酉允夊 雨酉夋										サン			suān			素官						
U+29192	𩆒	5	0	0	レイ リョウ		22	172		霝龱	靈									レイ リョウ			líng									
U+29193	𩆓	5	0	0	バン マン		22	172		雨漫										バン マン			mán									
U+29194	𩆔	5	0	0	テン		22	172		𩅀土 雨墊	𩅀									テン			diàn									
U+29195	𩆕	5	0	0	レイ リョウ		22	172		霝卌	靈									レイ リョウ												
U+29196	𩆖	5	0	0	レイ		22	172		霝令	零									レイ												
U+29197	𩆗	5	0	0	ハク		22	172		𩄣日	雹									ハク												
U+29198	𩆘	5	0	0	ホウ		22	172		雨𰀉囗缶										ホウ			pāo									
U+29199	𩆙	5	0	0			22	172		雨䙲瓦	𩆣																					
U+2919A	𩆚	5	0	0	レイ リョウ		22	172		霝𠕁										レイ リョウ			líng			郎丁						
U+2919B	𩆛	5	0	0			22	172		雨甄																						
U+2919C	𩆜	5	0	0	レイ リョウ	たま	22	172		霝玉	𤫊靈									レイ リョウ たま				ling4		郎丁						
U+2919D	𩆝	5	0	0			22	172		雨𠩵心	靂												lì									
U+2919E	𩆞	5	0	0			22	172		霝田	霤																					
U+2919F	𩆟	5	0	0	ドウ		22	172		兔需	䨲									ドウ			nóu									
U+291A0	𩆠	5	0	0			22	172		雨夢																			mống			
U+291A1	𩆡	5	0	0			22	172		雨遙 雨辶䍃																			rào			
U+291A2	𩆢	5	0	0			22	172		雷音 雨田音																			ầm			
U+291A3	𩆣	5	0	0	フ		22	172		雨㼲 雨耎一𠄌㇈丶	𩆙									フ			liè									
U+291A4	𩆤	5	0	0	サン		23	172		雨潸 雨𣽽										サン			shǎn									
U+291A5	𩆥	5	0	0	セン		23	172		雨林𫜹攵	霰									セン												
U+291A6	𩆦	5	0	0			23	172		雲曹	𩃸												fèi									
U+291A7	𩆧	5	0	0			23	172		雨韯	𩆷																					
U+291A8	𩆨	5	0	0			23	172		雨鋒														fung1								
U+291A9	𩆩	5	0	0			23	172		雨澍	澍																					
U+291AA	𩆪	5	0	0			23	172		雨蔑																			mịt			
U+291AB	𩆫	5	0	0	セン		23	172		雨㇇丶龴田㇇𠃊一𠃍乀 雨㇇丶龴田匚八コ 雨癶田㇇𠃊一𠃍乀										セン			shǎn									
U+291AC	𩆬	5	0	0			22	172		雨𫎇	靀																		mống			
U+291AD	𩆭	5	0	0	シュウ		24	172		雨濈	霵霿𩇋									シュウ												
U+291AE	𩆮	5	0	0	レイ リョウ		24	172		𩂩犬吅 雨哭吅	靈𤫊									レイ リョウ			líng			郎丁						
U+291AF	𩆯	5	0	0	サン セン		24	172		雨澰	𩆷									サン セン			zhàn									
U+291B0	𩆰	5	0	0	タイ		24	172		雨隧	䨴𩅥									タイ												
U+291B1	𩆱	5	0	0	ヒン		24	172		雨虎林 雨𧇨	虨									ヒン			bīn									
U+291B2	𩆲	5	0	0	バイ		24	172		雨𪏵 雨黍勿	𩃻霾									バイ			lí									
U+291B3	𩆳	5	0	0			24	172		雨𧜣																						
U+291B4	𩆴	5	0	0			24	172		雨盧																			lờ			
U+291B5	𩆵	5	0	0	シ サ セン		25	172		雨鮮	霰									シ サ セン			sī			息移 蘇佃						
U+291B6	𩆶	5	0	0	ジョウ ニョウ ドウ ノウ		25	172		雨襄	瀼									ジョウ ニョウ ドウ ノウ			ráng			汝陽						
U+291B7	𩆷	5	0	0	サン セン		25	172		𩃔韭 雨韱	𩆧𩁺𩂅𩃔𩆯𩇏𩅼									サン セン			jiān						sấm			
U+291B8	𩆸	5	0	0	タク ジョク		25	172		雨濯										タク ジョク			zhuó			直角						
U+291B9	𩆹	5	0	0	イン		25	172		雨𠃑丆丨一丨𠃍貟	䨶𩇂霣									イン												
U+291BA	𩆺	5	0	0	キ		25	172		雨䩭	羈羇									キ												
U+291BB	𩆻	5	0	0			25	172		霝囷													líng									
U+291BC	𩆼	5	0	0			25	172		霝泠	零												líng									
U+291BD	𩆽	5	0	0	ボウ ム		25	172		雨懜										ボウ ム			mèng									
U+291BE	𩆾	5	0	0			25	172		雨虧																			khuya			
U+291BF	𩆿	5	0	0	ソウ		26	172		靃又 雨雙	雙𩇈									ソウ			shuāng									
U+291C0	𩇀	5	0	0	ドウ		26	172		雨𦥑冈辰 雨𦥑冈一丿二𰀠	𩅽									ドウ												
U+291C1	𩇁	5	0	0	バイ マイ		26	172		雨田介界 雨界界	霾									バイ マイ												
U+291C2	𩇂	5	0	0	イン		26	172		雨𠃑丆丨一丨𠃍員	𩆹霣									イン												
U+291C3	𩇃	5	0	0			26	172		霝𢏝																						
U+291C4	𩇄	5	0	0	レイ		26	172		霝音	𩑊									レイ			líng									
U+291C5	𩇅	5	0	0			26	172		雨謨																			mù			
U+291C6	𩇆	5	0	0			26	172		雷稟 雨田稟																			sấm			
U+291C7	𩇇	5	0	0	コン		26	172		雨𦓈 雨老䎜	惛									コン			hùn									
U+291C8	𩇈	5	0	0	ソウ		28	172		雨䨇 雨隹又隻	䨥𩆿									ソウ												
U+291C9	𩇉	5	0	0			28	172		雨寶	靌寶		𮦚																			
U+291CA	𩇊	5	0	0	カク		29	172		雨丶𠮛回子邑 雨𩫃邑	霩									カク												
U+291CB	𩇋	5	0	0	シュウ		29	172		雨灄	霵𩆭									シュウ												
U+291CC	𩇌	5	0	0	ハク		29	172		雨雨雨包	雹									ハク												
U+291CD	𩇍	5	0	0			29	172		雨騾																			loà			
U+291CE	𩇎	5	0	0	レイ		29	172		霝大𡋐	靈									レイ			líng									
U+291CF	𩇏	5	0	0			31	172		雨纖	𩆷												jiān									
U+291D0	𩇐	5	0	0			32	172		雨衢	衢												qú									
U+291D1	𩇑	5	0	0	カク		32	172		雨𩫖邑	霩									カク												
U+291D2	𩇒	5	0	0	シン		38	172		雨爻火云鬲爻火	震									シン												
U+291D3	𩇓	5	0	0	ライ		40	172		雨𤴐	雷靁	雷							thunder	ライ				leoi4								
U+291D4	𩇔	5	0	0	ドウ		48	172		雲雲雲雲										ドウ			nóng									
U+291D5	𩇕	5	0	0	セイ ジョウ		11	173		青彡 靑彡	靚									セイ ジョウ			jìng	zing6		疾郢	정:N					
U+291D6	𩇖	5	0	0	セイ ケイ		12	173		元青 元靑										セイ ケイ			chēn									
U+291D7	𩇗	5	0	0	テン		12	173		青旡 靑旡	𩇜天									テン												
U+291D8	𩇘	5	0	0			13	173		去青																						
U+291D9	𩇙	5	0	0			13	173		青令																						
U+291DA	𩇚	5	0	0			13	173		青台																						
U+291DB	𩇛	5	0	0	セイ		13	173		生青 生靑	氰								cyanogen	セイ				cing1								
U+291DC	𩇜	5	0	0	テイ チョウ トウ		14	173		青先 靑先	𩇗偵									テイ チョウ トウ			zhēn									
U+291DD	𩇝	5	0	0	セイ ショウ		16	173		冫靘 凊色	㵾𩇟				濪					セイ ショウ			qìng									
U+291DE	𩇞	5	0	0	テン		16	173		青𪸓 靑𪸓	天									テン												
U+291DF	𩇟	5	0	0	シン		17	173		冫靚 凊見	㵾𩇝									シン			qìng									
U+291E0	𩇠	5	0	0	オウ		18	173		青盍 靑盍	㔩									オウ			è			烏合						
U+291E1	𩇡	5	0	0			19	173		青莘																						
U+291E2	𩇢	5	0	0			20	173		青掌																			xanh			
U+291E3	𩇣	5	0	0	シツ シチ		21	173		青瑟 靑瑟										シツ シチ			sè				슬:N					
U+291E4	𩇤	5	0	0			24	173		青嬴																						
U+291E5	𩇥	5	0	0			25	173		青𫉬	䨼																					
U+291E6	𩇦	5	0	0	ボウ		10	174		三一丿丨亖	𩇨卯									ボウ												
U+291E7	𩇧	5	0	0	ボウ		10	174		一一乀一丿丨一㇇一 一一乀一〢一㇇一 一𡿨一丿丨一乀丿一	卯									ボウ												
U+291E8	𩇨	5	0	0	ボウ		10	174		冫冫丿丨丿丶丿丶	卯𩇦									ボウ												
U+291E9	𩇩	5	0	0	ハイ ベ		11	174		大非										ハイ ベ			bèi									
U+291EA	𩇪	5	0	0	ヒ ビ		11	174		非巾	厞匪									ヒ ビ						扶沸						
U+291EB	𩇫	5	0	0	ヒ		11	174		非子										ヒ			fēi	fei1								
U+291EC	𩇬	5	0	0			11	174		非口																						
U+291ED	𩇭	5	0	0	ヒ		12	174		非火	𡌦肥費𤆵𤊬𪸙									ヒ												
U+291EE	𩇮	5	0	0	ヒ		12	174		非手										ヒ			fèi									
U+291EF	𩇯	5	0	0	ヒ ビ		12	174		非巴	䨽									ヒ ビ			féi			符非 平祕						
U+291F0	𩇰	5	0	0	シツ		12	174		亠非人	瑟									シツ												
U+291F1	𩇱	5	0	0	シ		12	174		非帀 韭巾	師									シ												
U+291F2	𩇲	5	0	0			12	174		非元 韭兀																						
U+291F3	𩇳	5	0	0			12	174		无非																						
U+291F4	𩇴	5	0	0	ホウ フン		12	174		非分										ホウ フン			fāng									
U+291F5	𩇵	5	0	0	ク		13	174		非古	苦									ク			kǔ									
U+291F6	𩇶	5	0	0	ガ		13	174		本非	我									ガ												
U+291F7	𩇷	5	0	0			14	174		非同																						
U+291F8	𩇸	5	0	0	コク		15	174		非告 非吿 㹃口	靠									コク												
U+291F9	𩇹	5	0	0			15	174		非束	棐																					
U+291FA	𩇺	5	0	0	ソウ		15	174		吞非 呑非	䨿									ソウ			zá									
U+291FB	𩇻	5	0	0	ケイ		15	174		非忍										ケイ			huì									
U+291FC	𩇼	5	0	0			16	174		非奋 奜田	䪤																					
U+291FD	𩇽	5	0	0	ヒ		18	174		𰀕非										ヒ			féi									
U+291FE	𩇾	5	0	0			20	174		番非	䪤																					
U+291FF	𩇿	5	0	0	キョウ		20	174		艸人斐 艸人非文	共									キョウ												
U+29200	𩈀	5	0	0	ハン		20	174		非番										ハン												
U+29201	𩈁	5	0	0	タイ		20	174		隊非 阝㒸非										タイ			duì									
U+29202	𩈂	5	0	0			26	174		蜚悲																			bay			
U+29203	𩈃	5	0	0	タイ		12	175		面寸	耐									タイ												
U+29204	𩈄	5	0	0	ジク		12	175		面刃	𩈇忸									ジク												
U+29205	𩈅	5	0	0	カン		12	175		面干	皯									カン												
U+29206	𩈆	5	0	0	ハ ヘ		13	175		面巴										ハ ヘ			pā									
U+29207	𩈇	5	0	0	ジク ニク		13	175		面丑	𩈄忸									ジク ニク			niǔ									
U+29208	𩈈	5	0	0	ホウ		13	175		面丰										ホウ			pàng									
U+29209	𩈉	5	0	0	タン トン		13	175		面冘	𩈊𩈌									タン トン			dàn			丁紺						
U+2920A	𩈊	5	0	0	タン		13	175		面尤	𩈉									タン			dān									
U+2920B	𩈋	5	0	0	ガイ		13	175		面介										ガイ			ài									
U+2920C	𩈌	5	0	0	タン		13	175		面冗	𩈉									タン												
U+2920D	𩈍	5	0	0	テン		14	175		面旦	靦									テン			tiǎn									
U+2920E	𩈎	5	0	0	ソウ ショウ		14	175		面巧										ソウ ショウ			chǎo			初爪						
U+2920F	𩈏	5	0	0	オウ ヨウ ユウ ウ		14	175		面幼										オウ ヨウ ユウ ウ			ǎo									
U+29210	𩈐	5	0	0	バイ メ		14	175		面未										バイ メ			mèi									
U+29211	𩈑	5	0	0	ダン		14	175		面㞋	赧𩈶									ダン			nǎn									
U+29212	𩈒	5	0	0			14	175		面禾																						
U+29213	𩈓	5	0	0			14	175		面丕																						
U+29214	𩈔	5	0	0	ハ		14	175		面可	𫖂									ハ			bò									
U+29215	𩈕	5	0	0			14	175		面瓜													yù									
U+29216	𩈖	5	0	0	カン		14	175		面令	𩈣									カン			xiān									
U+29217	𩈗	5	0	0	バク		14	175		面永										バク			mài									
U+29218	𩈘	5	0	0			14	175		末面																			mặt			
U+29219	𩈙	5	0	0	カツ ガチ		15	175		面舌	頢									カツ ガチ												
U+2921A	𩈚	5	0	0	ヘイ ヒョウ ホウ		15	175		面并	𩈚									ヘイ ヒョウ ホウ			pīng									
U+2921B	𩈛	5	0	0	イク		15	175		面𠂢										イク												
U+2921C	𩈜	5	0	0	タイ テ		15	175		面𠂤										タイ テ			duī			都回						
U+2921D	𩈝	5	0	0	ダン		15	175		面𠬩	𩈶									ダン												
U+2921E	𩈞	5	0	0	トウ		15	175		面𠃊口乂										トウ			dào									
U+2921F	𩈟	5	0	0	シュウ		15	175		面𢑑 面彐彐	皺									シュウ												
U+29220	𩈠	5	0	0			15	175		𰀪乚口面 丿𫩏儿面																						
U+29221	𩈡	5	0	0	ケイ キョウ		16	175		面巠										ケイ キョウ			xìng									
U+29222	𩈢	5	0	0	デキ		16	175		面忍	𦓖									デキ			nì									
U+29223	𩈣	5	0	0	カン コン		16	175		面含	䣻𩈖									カン コン			hān			火含						
U+29224	𩈤	5	0	0	シュク		16	175		面足										シュク			chù									
U+29225	𩈥	5	0	0	サ セ		16	175		面夋 面允夊	𩓀									サ セ			shuǎ									
U+29226	𩈦	5	0	0	バン マン		16	175		面免										バン マン			mǎn									
U+29227	𩈧	5	0	0			16	175		大从面																						
U+29228	𩈨	5	0	0	フ		16	175		甫面	輔𩒺䩉									フ												
U+29229	𩈩	5	0	0			16	175		面那	𫖂																		nạ			
U+2922A	𩈪	5	0	0			16	175		面壯																			trán			
U+2922B	𩈫	5	0	0			17	175		面奈	赧𩈶																					
U+2922C	𩈬	5	0	0	ワン		17	175		面官										ワン			wàn			烏患						
U+2922D	𩈭	5	0	0	ギ		17	175		面宜										ギ			yì			宜寄						
U+2922E	𩈮	5	0	0	チョウ ジョウ		17	175		面周										チョウ ジョウ			diào									
U+2922F	𩈯	5	0	0	アン		17	175		面奄										アン			yān									
U+29230	𩈰	5	0	0			17	175		宓面																						
U+29231	𩈱	5	0	0	ワツ		17	175		宛面	䩊									ワツ			wò									
U+29232	𩈲	5	0	0	サン		18	175		面面										サン			suàn									
U+29233	𩈳	5	0	0			18	175		面面	湎																					
U+29234	𩈴	5	0	0	アン オン		18	175		面音										アン オン			ǎn									
U+29235	𩈵	5	0	0	ラン		18	175		臣𠂉丶面 臣𠂉一面										ラン			lán			魯甘						
U+29236	𩈶	5	0	0	ダン ナン		18	175		面柰	赧𩈑𩈝𩈫									ダン ナン			nǎn			奴板						
U+29237	𩈷	5	0	0	アン		18	175		面巷	黤𩈿									アン												
U+29238	𩈸	5	0	0	キュウ ク		19	175		面臭										キュウ ク			qiǔ									
U+29239	𩈹	5	0	0	ベン メン		19	175		面冥										ベン メン			miàn			莫甸						
U+2923A	𩈺	5	0	0	ダ		19	175		面烏										ダ			nuǒ									
U+2923B	𩈻	5	0	0	サン ザン		20	175		斬面										サン ザン			cán			昨三 子鑑						
U+2923C	𩈼	5	0	0	サン		20	175		面參										サン			cǎn									
U+2923D	𩈽	5	0	0	ジュツ		20	175		面叕女	䆯									ジュツ												
U+2923E	𩈾	5	0	0			20	175		面㸚女	䆯																					
U+2923F	𩈿	5	0	0	アン		20	175		面𤲅	黤𩈷									アン												
U+29240	𩉀	5	0	0			20	175		淡面 氵炎面	𤃨												làn									
U+29241	𩉁	5	0	0	テン		21	175		面單										テン			tiǎn									
U+29242	𩉂	5	0	0	ヨウ		21	175		猒面 冐尤面 冐犬面	靨									ヨウ			yè									
U+29243	𩉃	5	0	0	セン タン ダン セイ ショウ		21	175		𡬳面	𩕖									セン タン ダン セイ ショウ												
U+29244	𩉄	5	0	0	デン ネン		21	175		面然										デン ネン			niǎn									
U+29245	𩉅	5	0	0			21	175		焱面																						
U+29246	𩉆	5	0	0	ザ		21	175		面女面										ザ			shuǎ									
U+29247	𩉇	5	0	0	ヨウ		21	175		面猒 面冐犬	靨									ヨウ												
U+29248	𩉈	5	0	0	ショウ		21	175		面隹火	䩌									ショウ												
U+29249	𩉉	5	0	0	コウ		21	175		日面臽 冖二面臽 冃面臽	帢									コウ												
U+2924A	𩉊	5	0	0	テン		22	175		面亶	靦									テン												
U+2924B	𩉋	5	0	0	ジ		22	175		面慈	慈									ジ			cí									
U+2924C	𩉌	5	0	0	バ		23	175		面麼 䩋幺	䩋懡									バ												
U+2924D	𩉍	5	0	0	セン		23	175		漸面			𬰣							セン			jiǎn									
