起,1,1,3,キ,お-きる お-こる お-こす,10,走部,走 (そうにょう),起き 起こし 起こる 起動 起きる 起こす 起業 起こり 早起き 起用 朝起き 起点 引き起こし 起算 決起 起立 神起 想起 起し 起き上がり 起る 発起 起草 起す 起り 生起 起毛 起こせる 起つ 起きれる 起工 書き起こし 起電 起原 火起こし 起きん 起始 起きぬけ 八起 田起こし 起きがけ 起ち上げ 起筆 火起し 起てる 町起こし 起上り 雪起こし 起こん 起行 打ち起こし 起せる 雪起し 起死,起動 起業 起用 起点 起業家 起算 決起 起立 神起 想起 発起人 発起 起草 生起 起毛 起工式 起工 起電 起電力 起算日 起原 起始 起算点 八起 起筆 起行 起死,起き 起こし 起こる 起きる 起こす 起こり 早起き 起用 朝起き 起点 引き起こし 起算 起立 起し 起き上がり 起る 起草 起す 起り 生起 起毛 起こせる 起つ 起きれる 起工 書き起こし 起電 起原 火起こし 起きん 起きぬけ 八起 田起こし 起きがけ 起ち上げ 火起し 起てる 町起こし 起上り 雪起こし 起こん 起行 起せる 雪起し 起用 起点 起算 起立 起草 生起 起毛 起工 起電 起電力 起算日 起原 起算点 八起 起行
赸,1,0,0,サン,,0,走部,走 (そうにょう),,,
赹,1,0,0,ケイ ギョウ シュン,,0,走部,走 (そうにょう),,,
赺,1,0,0,キン カン ギン ゴン,,0,走部,走 (そうにょう),,,
赻,1,0,0,セン,,0,走部,走 (そうにょう),,,
赼,1,0,0,シ,,0,走部,走 (そうにょう),,,
赽,1,0,0,ケツ ケチ ケイ ケ,,0,走部,走 (そうにょう),,,
赾,1,0,0,キン コン,,0,走部,走 (そうにょう),,,
赿,1,0,0,チ エツ,こす こえる,0,走部,走 (そうにょう),,,
趀,1,0,0,シ,,0,走部,走 (そうにょう),,,
趁,1,2,12,チン デン ネン シン,おう,12,走部,走 (そうにょう),,,
趂,1,0,0,チン,おう,0,走部,走 (そうにょう),,,
趃,1,0,0,テツ デチ トツ ドチ,,0,走部,走 (そうにょう),,,
趄,1,4,0,ショ,,0,走部,走 (そうにょう),,,
超,1,1,8,チョウ,こ-える こ-す,12,走部,走 (そうにょう),超え 超える 超過 超能力 超人 超越 超絶 超す 超常 超硬 超克 超訳 超勤 超然 超割 入超 超空 超爆 超俗 出超 超脱 超出 超凡 超球 超世 超せる,超音波 超過 超能力 超人 超越 超絶 超高層 超伝導 超常 超能力者 超党派 超電導 超新星 超人的 超硬 超自然 超合金 超音速 超克 超越的 超過額 超訳 超勤 超法規的 超然 超高温 超短波 超過分 超割 超自我 超流動 入超 超空 超未熟児 超爆 超俗 出超 超関数 超巨星 超脱 超出 超凡 超球 超世 超越数 超過率,超え 超える 超過 超能力 超人 超越 超絶 超す 超常 超訳 超勤 超然 超割 入超 超空 超爆 超俗 出超 超脱 超出 超凡 超球 超世 超せる 超音波 超過 超能力 超人 超越 超絶 超高層 超伝導 超常 超能力者 超党派 超電導 超新星 超人的 超自然 超合金 超音速 超越的 超過額 超訳 超勤 超法規的 超然 超高温 超短波 超過分 超割 超自我 超流動 入超 超空 超未熟児 超爆 超俗 出超 超関数 超巨星 超脱 超出 超凡 超球 超世 超越数 超過率
趆,1,0,0,テイ タイ,,0,走部,走 (そうにょう),,,
趇,1,0,0,シュウ,,0,走部,走 (そうにょう),,,
趈,1,0,0,タン テン,,0,走部,走 (そうにょう),,,
趉,1,0,0,チュツ ジュチ ガチ クツ グチ キツ ギチ クチ,,0,走部,走 (そうにょう),,,
