U+2F9B1	𧃒	3	0	0			20	139			𧃒							𧃒														
U+2F9B2	䕫	3	0	0			21	139										䕫														
U+2F9B3	虐	3	0	0			9	140			虐							虐														
U+2F9B4	虜	3	0	0			13	140			虜							虜														
U+2F9B5	虧	3	0	0			17	140			虧							虧														
U+2F9B6	虩	3	0	0			19	140			虩							虩														
U+2F9B7	蚩	3	0	0			11	141			蚩							蚩														
U+2F9B8	蚈	3	0	0			12	141										蚈														
U+2F9B9	蜎	3	0	0			12	141			蜎							蜎														
U+2F9BA	蛢	3	0	0			14	141			蛢							蛢														
U+2F9BB	蝹	3	0	0			15	141			蝹							蝹														
U+2F9BC	蜨	3	0	0			15	141										蜨						sip3								
U+2F9BD	蝫	3	0	0			15	141			蝫							蝫														
U+2F9BE	螆	3	0	0			15	141										螆														
U+2F9BF	䗗	3	0	0			18	141			䗗							䗗														
U+2F9C0	蟡	3	0	0			18	141			蟡							蟡														
U+2F9C1	蠁	3	0	0			19	141			蠁							蠁														
U+2F9C2	䗹	3	0	0			19	141			蛓							䗹														
U+2F9C3	衠	3	0	0			16	143										衠														
U+2F9C4	衣	3	0	0			6	144			衣							衣														
U+2F9C5	𧙧	3	0	0			9	144			𧙒𧙧							𧙧														
U+2F9C6	裗	3	0	0			12	144			裗							裗														
U+2F9C7	裞	3	0	0			12	144			裞							裞														
U+2F9C8	䘵	3	0	0			13	144										䘵														
U+2F9C9	裺	3	0	0			15	144			裺							裺														
U+2F9CA	㒻	3	0	0			11	12										㒻														
U+2F9CB	𧢮	3	0	0			26	146										𧢮														
U+2F9CC	𧥦	3	0	0			10	148			𧥦訏							𧥦														
U+2F9CD	䚾	3	0	0			11	148			誑							䚾														
U+2F9CE	䛇	3	0	0			12	148										䛇														
U+2F9CF	誠	3	0	0			14	148			誠							誠														
U+2F9D0	諭	3	0	0			16	148			諭							諭														
U+2F9D1	變	3	0	0			22	148			變							變														
U+2F9D2	豕	3	0	0			6	151			豕							豕														
U+2F9D3	𧲨	3	0	0			13	152			𧲨							𧲨														
U+2F9D4	貫	3	0	0			12	153										貫						gun3								
U+2F9D5	賁	3	0	0			13	153			賁							賁														
U+2F9D6	贛	3	0	0			24	153			贛							贛														
U+2F9D7	起	3	0	0			10	155			起							起														
U+2F9D8	𧼯	3	0	0			16	155			𧼯							𧼯														
U+2F9D9	𠠄	3	0	0			16	17			㨄							𠠄														
U+2F9DA	跋	3	0	0			12	156										跋														
U+2F9DB	趼	3	0	0			13	156			趼							趼														
U+2F9DC	跰	3	0	0			15	156			跰							跰														
U+2F9DD	𠣞	3	0	0			9	19										𠣞														
U+2F9DE	軔	3	0	0			10	158			軔							軔														
U+2F9DF	輸	3	0	0			16	158			輸							輸														
U+2F9E0	𨗒	3	0	0			15	161			霆							𨗒														
U+2F9E1	𨗭	3	0	0			15	161			遺							𨗭														
U+2F9E2	邔	3	0	0			6	162			邔							邔														
U+2F9E3	郱	3	0	0			11	162			郱							郱														
U+2F9E4	鄑	3	0	0			13	162			鄑							鄑														
U+2F9E5	𨜮	3	0	0			12	162			卿鄉							𨜮														
U+2F9E6	鄛	3	0	0			16	162			鄛							鄛														
U+2F9E7	鈸	3	0	0			13	166										鈸														
U+2F9E8	鋗	3	0	0			14	166			鋗							鋗														
U+2F9E9	鋘	3	0	0			15	166			鋘							鋘														
U+2F9EA	鉼	3	0	0			16	166			鉼							鉼														
U+2F9EB	鏹	3	0	0			20	166			镪							鏹														
U+2F9EC	鐕	3	0	0			20	166			鐕							鐕														
U+2F9ED	𨯺	3	0	0			24	166										𨯺														
U+2F9EE	開	3	0	0			14	168			開							開														
U+2F9EF	䦕	3	0	0			16	168			閛							䦕														
U+2F9F0	閷	3	0	0			16	168			殺閷							閷														
U+2F9F1	𨵷	3	0	0			18	168										𨵷														
U+2F9F2	䧦	3	0	0			12	169			鄬							䧦														
U+2F9F3	雃	3	0	0			14	171			雃							雃														
U+2F9F4	嶲	3	0	0			15	45			雟							嶲														
U+2F9F5	霣	3	0	0			17	172			霣							霣														
U+2F9F6	𩅅	3	0	0			17	172										𩅅														
