U+FA4A	琢	2	3	0			12	95			琢							琢														
U+FA4B	碑	2	3	0			13	111			碑𥓓							碑														
U+FA4C	社	2	3	0			8	112			社𣴳𥙭𥙲䄕							社														
U+FA4D	祉	2	3	0			9	112			祉							祉														
U+FA4E	祈	2	3	0			9	112			祈𣄨							祈														
U+FA4F	祐	2	3	0			10	112			祐𨳾							祐														
U+FA50	祖	2	3	0			10	112			祖𥘲							祖														
U+FA51	祝	2	3	0			10	112			祝𥘱𩚶							祝														
U+FA52	禍	2	3	0			13	112			禍旤𣨱𣨷䄀𥙯𥚍𥛔𧙹							禍														
U+FA53	禎	2	3	0			14	112			禎							禎														
U+FA54	穀	2	3	0			15	114			穀𥝻糓							穀														
U+FA55	突	2	3	0			9	115			突𡦾宊							突														
U+FA56	節	2	3	0			14	117			節							節														
U+FA57	練	2	3	0			15	119			練							練														
U+FA58	縉	2	4	0			16	119			縉							縉														
U+FA59	繁	2	3	0			17	119			繁䌓							繁														
U+FA5A	署	2	3	0			14	121			署𦋧							署														
U+FA5B	者	2	3	0			9	124			者							者														
U+FA5C	臭	2	3	0			10	131			臭臰							臭														
U+FA5D	艹	2	4	0			4	139			艹艹䒑艸							艹														
U+FA5E	艹	2	4	0			4	139			艹艹䒑艸							艹														
U+FA5F	著	2	3	0			12	139			著𣥧							著														
U+FA60	褐	2	3	0			14	144			褐𧝶𧝽							褐														
U+FA61	視	2	3	0			12	146			視𤋇𥄙𥄚眎𥅭𥉙							視														
U+FA62	謁	2	3	0			16	148			謁							謁														
U+FA63	謹	2	3	0			17	148			謹𧭩							謹														
U+FA64	賓	2	3	0			14	153			賓𡧎𡫅𤍘䆥𥦎賔𧶉𧶎𡪛							賓														
U+FA65	贈	2	3	0			19	153			贈𧸑							贈														
U+FA66	辶	2	4	0			3	161			辶							辶														
U+FA67	逸	2	3	0			11	161			逸𠡓𤖍𤖚							逸														
U+FA68	難	2	3	0			18	171			難𩀡𩀤𩁘𩁢𩁤𩁪𩁬𩁳𪇼							難														
U+FA69	響	2	3	0			22	179			響							響														
U+FA6A	頻	2	3	0			16	180			頻𩓯𩔤𩕘							頻														
U+FA6B	恵	2	0	0			11	60										恵														
U+FA6C	𤋮	2	0	0			13	85										𤋮														
U+FA6D	舘	2	0	0			16	29			館館							舘														
U+FA6E	﩮	2	0	0																												
U+FA6F	﩯	2	0	0																												
U+FA70	並	2	0	0			9	0			並							並														
U+FA71	况	2	0	0			7	14			況							况														
U+FA72	全	2	0	0			6	10										全														
U+FA73	侀	2	0	0			10	8										侀														
U+FA74	充	2	0	0			5	9										充														
U+FA75	冀	2	0	0			16	11										冀														
U+FA76	勇	2	0	0			9	18										勇														
U+FA77	勺	2	0	0			3	19										勺														
U+FA78	喝	2	0	0			11	29										喝														
U+FA79	啕	2	0	0			11	29										啕														
U+FA7A	喙	2	0	0			12	29										喙														
U+FA7B	嗢	2	0	0			12	29										嗢														
U+FA7C	塚	2	0	0			12	31										塚														
U+FA7D	墳	2	0	0			16	31										墳														
U+FA7E	奄	2	0	0			8	36										奄														
U+FA7F	奔	2	0	0			9	36			奔							奔														
U+FA80	婢	2	0	0			10	37										婢														
U+FA81	嬨	2	0	0			17	37										嬨														
U+FA82	廒	2	0	0			13	52										廒														
U+FA83	廙	2	0	0			14	52										廙														
U+FA84	彩	2	0	0			10	58										彩														
U+FA85	徭	2	0	0			12	59										徭														
U+FA86	惘	2	0	0			11	60										惘														
U+FA87	慎	2	0	0			12	60										慎														
U+FA88	愈	2	0	0			13	60										愈														
U+FA89	憎	2	0	0			14	60										憎														
U+FA8A	慠	2	0	0			13	60										慠														
U+FA8B	懲	2	0	0			18	60										懲														
U+FA8C	戴	2	0	0			17	61										戴														
U+FA8D	揄	2	0	0			12	63										揄														
U+FA8E	搜	2	0	0			12	63										搜														
U+FA8F	摒	2	0	0			12	63										摒														
U+FA90	敖	2	0	0			10	65										敖														
U+FA91	晴	2	0	0			12	71										晴														
U+FA92	朗	2	0	0			10	73										朗														
U+FA93	望	2	0	0			11	73										望														
U+FA94	杖	2	0	0			8	74										杖														
U+FA95	歹	2	0	0			4	77										歹														
U+FA96	殺	2	0	0			10	78										殺														
U+FA97	流	2	0	0			9	84										流														
U+FA98	滛	2	0	0			12	84										滛														
U+FA99	滋	2	0	0			13	84										滋														
U+FA9A	漢	2	0	0			13	84										漢														
U+FA9B	瀞	2	0	0			19	84										瀞														
U+FA9C	煮	2	0	0			12	85										煮														
U+FA9D	瞧	2	0	0			17	108										瞧														
U+FA9E	爵	2	0	0			17	86										爵														
U+FA9F	犯	2	0	0			6	93										犯														
U+FAA0	猪	2	0	0			11	93										猪														
U+FAA1	瑱	2	0	0			14	95										瑱														
U+FAA2	甆	2	0	0			14	97										甆														
U+FAA3	画	2	0	0			8	101										画														
U+FAA4	瘝	2	0	0			14	103										瘝														
U+FAA5	瘟	2	0	0			14	103										瘟														
U+FAA6	益	2	0	0			10	107										益														
U+FAA7	盛	2	0	0			12	107										盛														
U+FAA8	直	2	0	0			8	108										直														
U+FAA9	睊	2	0	0			11	108										睊														
U+FAAA	着	2	0	0			11	108 122										着														
U+FAAB	磌	2	0	0			15	111										磌														
U+FAAC	窱	2	0	0			15	115										窱														
U+FAAD	節	2	0	0			13	117										節														
U+FAAE	类	2	0	0			10	118										类														
U+FAAF	絛	2	0	0			12	119										絛														
U+FAB0	練	2	0	0			14	119										練														
U+FAB1	缾	2	0	0			14	120										缾														
U+FAB2	者	2	0	0			8	124										者														
U+FAB3	荒	2	0	0			9	139										荒														
U+FAB4	華	2	0	0			9	139										華														
U+FAB5	蝹	2	0	0			16	141										蝹														
U+FAB6	襁	2	0	0			16	144										襁														
U+FAB7	覆	2	0	0			18	145										覆														
U+FAB8	視	2	0	0			11	112										視														
U+FAB9	調	2	0	0			15	148										調														
U+FABA	諸	2	0	0			15	148										諸														
U+FABB	請	2	0	0			15	148										請														
U+FABC	謁	2	0	0			15	148										謁														
U+FABD	諾	2	0	0			16	148										諾														
U+FABE	諭	2	0	0			16	148										諭														
U+FABF	謹	2	0	0			16	148										謹														
U+FAC0	變	2	0	0			22	148										變														
U+FAC1	贈	2	0	0			18	153										贈														
U+FAC2	輸	2	0	0			16	158										輸														
U+FAC3	遲	2	0	0			14	161										遲														
U+FAC4	醙	2	0	0			16	163										醙														
U+FAC5	鉶	2	0	0			16	166										鉶														
U+FAC6	陼	2	0	0			11	169										陼														
U+FAC7	難	2	0	0			18	171										難														
U+FAC8	靖	2	0	0			13	116 173										靖														
U+FAC9	韛	2	0	0			19	177										韛														
U+FACA	響	2	0	0			20	179										響														
U+FACB	頋	2	0	0			14	180										頋														
U+FACC	頻	2	0	0			17	180										頻														
U+FACD	鬒	2	0	0			20	189										鬒														
U+FACE	龜	2	0	0			15	212										龜														
U+FACF	𢡊	2	0	0			15	60										𢡊														
U+FAD0	𢡄	2	0	0			15	60										𢡄														
U+FAD1	𣏕	2	0	0			9	74										𣏕														
U+FAD2	㮝	2	0	0			14	74										㮝														
U+FAD3	䀘	2	0	0			11	108										䀘														
U+FAD4	䀹	2	0	0			12	108			䀹							䀹														
U+FAD5	𥉉	2	0	0			15	108										𥉉														
U+FAD6	𥳐	2	0	0			20	117										𥳐														
U+FAD7	𧻓	2	0	0			15	155										𧻓														
U+FAD8	齃	2	0	0			22	208										齃														
U+FAD9	龎	2	0	0			18	211										龎														
