𥅩,目伐
𥅪,目收 𥃧攵
𥅫,罒𱐕
𥅬,目𠣓
𥅭,目二日
𥅮,列目
𥅯,目戎
𥅰,𢦏目
𥅱,⿽丨一丿屮目
𥅲,目朱
𥅳,目幵
𥅴,目夹
𥅵,止八目
𥅶,⺊目井
𥅷,少𥃰
𥅸,目𬼉
𥅹,目𢁙
𥅺,目色
𥅻,目充
𥅼,目米
𥅽,合目 亼𱒒
𥅾,目庄
𥅿,目执
𥆀,目江
𥆁,目列
𥆂,目任
𥆃,目如
𥆄,目光
𥆅,吉目
𥆆,目𠫔𫶧
𥆇,共目
𥆈,目龷匕
𥆉,目伇 目亻𠬛
𥆊,目㢟
𥆋,目豕
𥆌,目角
𥆍,目𦔮 眲乚
𥆎,目糺 目糸乚
𥆏,目成
𥆐,目吾
𥆑,目廷
𥆒,目皃
𥆓,目伸
𥆔,目孝
𥆕,丶𠮛冖目
𥆖,目豆
𥆗,𰥎攴 大𥄎
𥆘,目貝
𥆙,眬𰀪 𪾡彡 目尨
𥆚,目汪
𥆛,役目
𥆜,目往 目彳主
𥆝,沙目
𥆞,⿽丨一丿罒罒
𥆟,目兑 目兌
𥆠,目𠯑
𥆡,目含
𥆢,目𥃩
𥆣,䀠又
𥆤,里目
𥆥,目走
𥆦,目尫 目尪
𥆧,目闰
𥆨,目㐬
𥆩,目児
𥆪,目杏
𥆫,目呆
𥆬,目孚
𥆭,目扶
𥆮,目圠上
𥆯,目坒
𥆰,目𠯚 目口𥘅
𥆱,目岑
𥆲,目𡵶
𥆳,𠦑目
𥆴,⿽大丶寸目
𥆵,目灷
𥆶,目义手
𥆷,目𠬶
𥆸,目女夬
𥆹,目岌
𥆺,目酉
𥆻,目呂
𥆼,目里
𥆽,目吟
𥆾,目忍
𥆿,目求
𥇀,目艹亡 目芒
𥇁,目住
𥇂,目别
𥇃,目狄
𥇄,目又目
𥇅,免目
𥇆,目𠃊米
𥇇,目沙
𥇈,目囤
𥇉,目羌
𥇊,目昆
𥇋,目盲 目亡目
𥇌,目臽
𥇍,目卓
𥇎,目弥
𥇏,目炅
𥇐,目近
𥇑,目兩 目丅𠓜冂
𥇒,目妾
𥇓,目定
𥇔,目長
𥇕,目制
𥇖,非目
𥇗,目届
𥇘,目囷
𥇙,或目
𥇚,目奇
𥇛,大䀠
𥇜,目享
𥇝,目㚔 狊𢆉
𥇞,目占土
𥇟,目効
𥇠,夂䀠
𥇡,罒㚔 𦉼𢆉
𥇢,目斩
𥇣,目屈
𥇤,目尸𠙹 𥇤目届
𥇥,目㑒
𥇦,目析
𥇧,目奈
𥇨,⺊乛丿火目
𥇩,目臼丂
𥇪,目非
𥇫,目亅䒑㇇乀丿 目⺌𣱳
𥇬,目果
𥇭,目知 䀢口
𥇮,仌刂厂目 仌刂丆目
𥇯,目勿勿
𥇰,目忽
𥇱,目亠𠫡
𥇲,波目
𥇳,目帚
𥇴,目斨
𥇵,目屆
𥇶,目金
𥇷,目岩
𥇸,目岳
𥇹,目㝵
𥇺,目狀
𥇻,目宙
𥇼,目𥐧
𥇽,乳目
𥇾,眊毛
𥇿,目或
𥈀,䀠大
𥈁,目迎
𥈂,目亟
𥈃,目穴人又 目宀八人又
𥈄,巷目
𥈅,目面
𥈆,目冒
𥈇,目耎
𥈈,眗灬
𥈉,目奐
𥈊,目臿
𥈋,目禹
𥈌,目修
𥈍,䀠反
𥈎,目曷
𥈏,䀠夭
𥈐,目柴
𥈑,目矦
𥈒,目𢇂
𥈓,目咼
𥈔,目匽
𥈕,目㿽
𥈖,目羍
𥈗,目頁
𥈘,目亰
𥈙,目剌
𥈚,目辶广人 目辶庂
𥈛,目𥄈
𥈜,𥇛一 大䀠一 土䀠八
𥈝,目怱
𥈞,目艹両
𥈟,目叜
𥈠,⺊乛丿一八𥃦 虍一八𥃦 𬟩目
𥈡,目柰
𥈢,目美
𥈣,目艹𣄼
𥈤,目⺊⺕龰
𥈥,目恨
𥈦,目爯
𥈧,目看
𥈨,目段
𥈩,目巷
𥈪,䀠开
𥈫,䀠友
𥈬,目禺
𥈭,目咢
𥈮,目𬙙
𥈯,目俚
𥈰,目洪
𥈱,目盈
𥈲,目急
𥈳,目突
𥈴,目虐
𥈵,目柬
𥈶,目南
𥈷,十冖示目 十𠖀目
𥈸,十䀠人
𥈹,目穿
𥈺,目𱬹
𥈻,目𡋍
𥈼,般目
𥈽,𡨄目
𥈾,目窅
𥈿,目貢
𥉀,目眔 目罒丨𠔁
𥉁,䀠夰
𥉂,目荒 目艹亡𫶧
𥉃,能目
𥉄,目骨
𥉅,目鬲
𥉆,⺊𡭚又目 上示又目
𥉇,目冓
𥉈,目脩
𥉉,目條
𥉊,目馬
𥉋,目𣳾 目𠔉氺
𥉌,目荅
𥉍,目蚩
𥉎,目彳見
𥉏,𠦝𥃦 𠦝八目 𠦝𥃮 倝目
𥉐,目奚
𥉑,目隺
𥉒,目臬
𥉓,目𥁑
𥉔,耿目 耳火目
𥉕,目冡
𥉖,目恚
𥉗,目毣
𥉘,目虒
𥉙,目耆
𥉚,目𠂹
𥉛,目宴
𥉜,目秦
𥉝,目𠁁
𥉞,目𥄲
𥉟,目般
𥉠,務目
𥉡,目穴人夕
𥉢,目一丨一𠃑一丨一𠃑土 目𡋲
𥉣,目旁
𥉤,目𮳨
𥉥,目逆
𥉦,眠目
𥉧,目弱
𥉨,䀐見
𥉩,竜目
𥉪,目海
𥉫,目竜
𥉬,目烈 𥆁灬
𥉭,目哲
𥉮,目朔
𥉯,目桂
𥉰,目舀
𥉱,目𡘹
𥉲,目展
𥉳,目留
𥉴,目密
𥉵,麻目
𥉶,目鹿
𥉷,目戚
𥉸,目堅
𥉹,目累
𥉺,目窒
𥉻,目祭
𥉼,目梟
𥉽,目康
𥉾,目翏
𥉿,目覔
𥊀,目參
𥊁,目㝡 目宀取
𥊂,目徙
𥊃,从罒冖目
𥊄,𦭝䀏
𥊅,目崖
𥊆,目𢈻
𥊇,臣𠂉二目
𥊈,目梨
𥊉,目䆟 目宀八合
𥊊,目𠦄八仐 目𠦄𠦍
𥊋,目覓
𥊌,目巢
𥊍,執目
𥊎,目舂
𥊏,目𦒿
𥊐,䀠字
𥊑,目曼
𥊒,目逢
𥊓,目産 目產
𥊔,目商
𥊕,目𠋛
𥊖,目堆
𥊗,目淡
𥊘,目寄
𥊙,目囟儿夂 目𡕩
𥊚,目麻
𥊛,目望
𥊜,目訣 目言夬
𥊝,目執 䁄丸
𥊞,目國
𥊟,眉忍
𥊠,目崇
𥊡,目軟
𥊢,直尚
𥊣,尚直
𥊤,目得
𥊥,目陷
𥊦,目務
𥊧,殸目
𥊨,柰又目
𥊩,目連
𥊪,目爲 目為
𥊫,目貫
𥊬,目戢 目⿽戈口丄二丨 䁒戈
𥊭,目尊 目酋寸
𥊮,目畫
𥊯,目絜 目㓞糸
𥊰,目䟫
𥊱,目盛 目成皿
𥊲,目棠
𥊳,目善
𥊴,目最
𥊵,目逮 目辶隶
𥊶,目然
𥊷,丄囗丷一犬目
𥊸,目𢛳
𥊹,䧹目
𥊺,目閑
𥊻,目絫
𥊼,目牚
𥊽,眔弟 罒丨𠔁弟
𥊾,工目頁
𥊿,䀠罒又
𥋀,目𠭙 目𰀄丨厂𫜹又
𥋁,䀠冖乚日
𥋂,目⺈罒八夂 目⺈罒八夊
𥋃,目𦓔
𥋄,目𧟡灭
𥋅,䖵目
𥋆,目敦
𥋇,目掌
𥋈,堯目
𥋉,目羽耳
𥋊,目喬
𥋋,目替
𥋌,目散
𥋍,目𡍮
𥋎,目睂
𥋏,目戠 目⿽戈亠丷日
𥋐,目𥆝
𥋑,眧辛 目𨐓
𥋒,目智
𥋓,目景
𥋔,目𢽠
𥋕,目盗
𥋖,目虚
𥋗,目敝
𥋘,目筲
𥋙,目業
𥋚,艹𫻬目 𦭝戈目 卝𫻬目
𥋛,目蜀
𥋜,眉叜 眉宀八人又 眉穴八又 眉穴人又
𥋝,目黽
𥋞,目零
𥋟,目義
𥋠,目剽 瞟刂
𥋡,䀠冖弜
𥋢,目𥇛
𥋣,目賈
𥋤,甞目
𥋥,䀠兔
𥋦,目𢉖匕
𥋧,目煞
𥋨,目麀 𥉶匕
𥋩,㝉谷又目
𥋪,微目
𥋫,䀠定
𥋬,䀠㓁𠔽
𥋭,目𥇡
𥋮,目詧
𥋯,目詧
𥋰,目𡩟
𥋱,目䀄
𥋲,目廉
𥋳,目嵬
𥋴,目禁
𥋵,目歆 𪾲欠
𥋶,目稟
𥋷,目落
𥋸,目雷 目雨田
𥋹,㝵眠
𥋺,目𡩹
𥋻,目𧵽
𥋼,目禽
𥋽,目罩
𥋾,目董
𥋿,目赫
𥌀,目察
𥌁,目㬎
𥌂,䀠穴方
𥌃,目爾
𥌄,𣦵貝又目
𥌅,厭目
𥌆,目壽
𥌇,目舞
𥌈,目監
𥌉,目𠎤
𥌊,辡目
𥌋,目夢
𥌌,目㷠
𥌍,目六隻
𥌎,目需
𥌏,眉冥
𥌐,目𢞭
𥌑,目睿
𥌒,皷目
𥌓,目署
𥌔,目⺈買
𥌕,鞁目
𥌖,䀠昜
𥌗,目自㓁𠔽 目自冖八𠔽
𥌘,目㒸目
𥌙,眉庫
𥌚,目賣 目𧶠
𥌛,目黎
𥌜,目麃 𥉶灬
𥌝,目𤌑 目𦥑幺灭
𥌞,目樊
𥌟,上矢余目 上矢亼木目
𥌠,目慮
𥌡,目瞏
𥌢,目寮
𥌣,目緜
𥌤,目𨽻
𥌥,目課
𥌦,目輦
𥌧,目魯
𥌨,目頪 眯頁
𥌩,目德
𥌪,目𥈜 目土䀠八
𥌫,目篆
𥌬,目廛
𥌭,目縣
𥌮,目歷
𥌯,目甍
𥌰,目遺
𥌱,𦭝冖眠
𥌲,目𦎧
𥌳,目㬱
𥌴,目螢
𥌵,𡏳𥃩
𥌶,目䝿
𥌷,目𡩜心 目憲
𥌸,目閻
𥌹,目錦
𥌺,目龠
𥌻,目闌
𥌼,目霝
𥌽,目嬰
𥌾,目應
𥌿,目隸
𥍀,目韱
𥍁,歸目
𥍂,目燕
𥍃,目雖
𥍄,目光𰥡 目光守目
𥍅,𠓜龷龷人盰
𥍆,目燮
𥍇,目薨
𥍈,䀠萬
𥍉,目聶 目耳聑
𥍊,雚目 卝𨾴目
𥍋,目巂
𥍌,目𤐫 目𦦉丷
𥍍,目藍
𥍎,目顒 𥈬頁
𥍏,目爕
𥍐,目藥
𥍑,目轎
𥍒,目䉞
𥍓,目嚴
𥍔,目纍
𥍕,目光霄
𥍖,目覽
𥍗,目𪉷
𥍘,目饒
𥍙,𠀃三小𠀃三小𠀃三小
𥍚,目變
𥍛,目巖 目山嚴
𥍜,目𧅚
𥍝,矛一
𥍞,矛刃
𥍟,矛殳
𥍠,矛兮
𥍡,矛白
𥍢,矛㐌
𥍣,矛号
𥍤,矛矛
𥍥,矛戊
𥍦,矛𠂉巾
𥍧,矛𡿪
𥍨,矛危
𥍩,矛同
𥍪,矛豸
𥍫,矛良
𥍬,矛夋 矛允夊
𥍭,矛折
𥍮,矛夆
𥍯,矛𠬶
𥍰,矛芍
𥍱,矛告 矛吿
𥍲,柔内 柔內
𥍳,柔丑
𥍴,矛易
𥍵,矛念
𥍶,矛矦
𥍷,矛怱
𥍸,矛施
𥍹,矛建
𥍺,矛㚇 矛兇夊
𥍻,矛匽
𥍼,矛英
𥍽,矛重
𥍾,矛皆
𥍿,矛盾
𥎀,預丿 矛頁
𥎁,柔占
𥎂,矛茸 矛艹耳
𥎃,矛氣
𥎄,矛倉
𥎅,矛眔 矛罒丨𠔁
𥎆,矛害 矛宀𭇈
𥎇,矛𫡃日𠃊人
𥎈,矛夂酉
𥎉,矛夂貝
𥎊,矛堇
𥎋,矛悤
𥎌,矛逢
𥎍,矛責
𥎎,矛解
𥎏,矛㫺
𥎐,矞出
𥎑,矛朁
𥎒,矛𢜏
𥎓,矛豊
𥎔,矛𧋠 矛豕虫
𥎕,矞戍 矞戌
𥎖,矛爾
𥎗,矛與
𥎘,矛需
𥎙,矛思目
𥎚,矛𡏳
𥎛,矛匱
𥎜,矞小天 矞𰍩二
𥎝,矛赞
𥎞,𬼼丿 矛賛
𥎟,矛夂章 矛攵章
𥎠,矛⺈蜀
𥎡,矛瞿
𥎢,矛木冖㷊
𥎣,矛竄
𥎤,矛爨
𥎥,矛亠爨
𥎦,厂矢
𥎧,矢十
𥎨,⿽𠃎一矢 ⿾匕矢
𥎩,止矢
𥎪,矢攵
𥎫,𠚪矢
𥎬,矢比
𥎭,矢日
𥎮,矢反
𥎯,矢欠
𥎰,矢去
𥎱,矢犮
𥎲,ユ矢乚𠃎 ユ矢乚丄 コ矢乚丄 コ矢乚𠃎
𥎳,矢母
𥎴,矢田
𥎵,矢可
𥎶,矢目
𥎷,矢白
𥎸,矢玄
𥎹,矢至
𥎺,矢兆
𥎻,舟矢
𥎼,止𥎦 止厂矢
𥎽,矢𡗖丨
𥎾,矢危
𥎿,知于 知干 矢吁 矢𭆺
𥏀,人从矢
𥏁,矢止㇉一
𥏂,仌𥎦 仌厂矢
𥏃,矢𠮲
𥏄,矢百
𥏅,矢早
𥏆,矢自
𥏇,龹矢 𠔉矢
𥏈,几𢆰矢
𥏉,亠比矢
𥏊,矢羽
𥏋,先矢
𥏌,矢先
𥏍,矢名
𥏎,矢廷
𥏏,医𪠲
𥏐,矢秃
𥏑,𠤕厶久
𥏒,矢吾
𥏓,矢㫒
𥏔,矢辛
𥏕,矢宏
𥏖,矢矣
𥏗,矢秀
𥏘,矢屈
𥏙,矢卷
𥏚,匕矢帇 𠤕帇
𥏛,⿽戈亠丷矢
𥏜,矢奇
𥏝,矢亞
𥏞,矢叕
𥏟,矢㡀 矢小冂川
𥏠,矢卑
𥏡,矢妾
𥏢,矢𢆎
𥏣,矢㚔
𥏤,矢𡘆
𥏥,矢卓
𥏦,𥎶亏 矢𥃳
𥏧,矢㘴
𥏨,矢周
𥏩,矢弧
𥏪,矢皆
𥏫,矢昜
𥏬,昜矢
𥏭,矢枼
𥏮,矢音
𥏯,知早 智十
𥏰,尹土矢匕
𥏱,矢重
𥏲,矢倉
𥏳,來矣
𥏴,矢口廿亏
𥏵,矢留
𥏶,𠤕委
𥏷,𡊚匕矢
𥏸,矢豈
𥏹,矢高
𥏺,矢差
𥏻,矢𬀷
𥏼,𱳡亏
𥏽,矢虖
𥏾,矢口丘亏 矢口丘亐
𥏿,矢問
𥐀,𪿋斤 矢斯
𥐁,矢菐
𥐂,上矢禺
𥐃,矢止尸二亏
𥐄,普矢 八晋矢 並𪰖 八亚𪰖
𥐅,矢普
𥐆,短半
𥐇,短艮
𥐈,矢数
𥐉,艮短
𥐊,矢敫
𥐋,短艾
𥐌,矢齊
𥐍,短豆
𥐎,矢需
𥐏,短局
𥐐,短袞
𥐑,矢嬰
𥐒,短骨
𥐓,矢雚 矢卝𨾴
𥐔,短問
𥐕,石乚
𥐖,丆𠮛 石一
𥐗,石㔾
𥐘,厂一𠮛 石二
𥐙,石八
𥐚,石卜
𥐛,石刀
𥐜,石九
𥐝,石勺
𥐞,石亡
𥐟,石义
𥐠,石丸
𥐡,石亍
𥐢,石山
𥐣,石川
𥐤,石八㇉ 石人㇉
𥐥,石凢
𥐦,石己 石已
𥐧,石廾
𥐨,石也
𥐩,石匀 石勻
𥐪,石厷
𥐫,石卝
𥐬,石气
𥐭,石午
𥐮,石尺
𥐯,石云
𥐰,石区
𥐱,石冗
𥐲,石𭂫
𥐳,石五
𥐴,石不
𥐵,石匹
𥐶,石尤
𥐷,石匁
𥐸,石允
𥐹,石井
𥐺,石𢆰
𥐻,石冈
𥐼,石𠕀
𥐽,石毛
𥐾,石勾
𥐿,石斗
𥑀,石冘
𥑁,石巴
𥑂,石支
𥑃,石卞
𥑄,石㐊
𥑅,石𠂉九
𥑆,石加 劯口
𥑇,石失
𥑈,矿丁 石庁
𥑉,石𢀴 𥑉石厄 𬑹巳
𥑊,石㞋
𥑋,石圣
𥑌,石奴
𥑍,石半
𥑎,石冋
𥑏,石史
𥑐,石甲
𥑑,石幼
𥑒,石尒
𥑓,石屮丿丨 石屮儿
𥑔,石瓜
𥑕,石犮
𥑖,石必
𥑗,石𠀕
𥑘,石未
𥑙,功石
𥑚,石𰃦人 石丿𠔿
𥑛,石右
𥑜,石丕
𥑝,石氶
𥑞,石央
𥑟,士冖石
𥑠,石甘
𥑡,石术
𥑢,石布
𥑣,𬑹𭅲
𥑤,石由
𥑥,石生
𥑦,生石
𥑧,付石
𥑨,石丿冈
𥑩,石𠬦
𥑪,石勹𠃊乂
𥑫,石穴
𥑬,石册
𥑭,石巨
𥑮,石古
𥑯,石乚冖冂
𥑰,石左
𥑱,㓛石
𥑲,石旦
𥑳,石戎
𥑴,石衣
𥑵,石𠂤
𥑶,石耒
𥑷,石㬰
𥑸,石舟
𥑹,石夸
𥑺,石屰
𥑻,石先
𥑼,伐石
𥑽,石𠂬
𥑾,石卉 石𠦄
𥑿,石有
𥒀,石汙
𥒁,石州
𥒂,石列
𥒃,石士也 石𭍽
𥒄,石米
𥒅,石吏
𥒆,石关
𥒇,石安
𥒈,石宅
𥒉,石羽
𥒊,石名
𥒋,石缶
𥒌,石血
𥒍,石色
𥒎,石㦮 石戋
𥒏,石丿日乀
𥒐,圭石
𥒑,石𤯔
𥒒,石在
𥒓,石至
𥒔,石㢟
𥒕,石自
𥒖,石后
𥒗,石爫厶
𥒘,石旬
𥒙,石犳
𥒚,石匈
𥒛,石𱍸𠫔
𥒜,石冰
𥒝,石充
𥒞,石羊
𥒟,汜石
𥒠,聿石
𥒡,石丞
𥒢,石刕
𥒣,石又厷 石𠫤
𥒤,石𭗼
𥒥,石多
𥒦,石地
𥒧,石又龰
𥒨,石𠇍
𥒩,石𫤬 石丬丨丿丶
𥒪,石牢
𥒫,石孚
𥒬,石宋
𥒭,石足
𥒮,石尾
𥒯,木𡊵
𥒰,石甫
𥒱,石形 研彡
𥒲,石矣
𥒳,宕亢
𥒴,石𦬆 石艹亾 石艹兦
𥒵,石邑
𥒶,石系
𥒷,石邦
𥒸,石求
𥒹,石庒 矿圡
𥒺,石志
𥒻,石別
𥒼,石歩 石步
𥒽,𢀜石
𥒾,石吾
𥒿,石止万
𥓀,石𥃩
𥓁,石囱 石囪
𥓂,石含
𥓃,石条
𥓄,石里
𥓅,石呂
𥓆,石又石
𥓇,夕止石
𥓈,石十𰰜
𥓉,石成
𥓊,析石
𥓋,石兒
𥓌,石羌
𥓍,叔石 上小又石
𥓎,石戾 𰦩犬
𥓏,石隶
𥓐,石疌
𥓑,石刹
𥓒,石臽
𥓓,石𤰞
𥓔,石委
𥓕,石㸒
𥓖,石杲
𥓗,石亝
𥓘,石易
𥓙,林石
𥓚,石虎
𥓛,石⿽𢦙一
𥓜,石來
𥓝,石東
𥓞,石函
𥓟,石匚吊
𥓠,石𠮛𠔿
𥓡,石尚
𥓢,石歨
𥓣,石日冖儿
𥓤,石山包
𥓥,石昌
𥓦,石臼丨㇉
𥓧,牛牛石
𥓨,石开手
𥓩,石土石
𥓪,石坴
𥓫,石到
𥓬,到石
𥓭,石阜
𥓮,石匋
𥓯,石㫄
𥓰,石穹
𥓱,石巛正
𥓲,石甾
𥓳,石彼
𥓴,石放 𬒂攵
𥓵,石底 矿氐
𥓶,石攵田 石备
𥓷,石庚
𥓸,石衫
𥓹,𥐧失
𥓺,敄石
𥓻,石㚇 石兇夊
𥓼,石𭩢 石巨木
𥓽,石柴
𥓾,石臿
𥓿,石左⺝ 石左⺼
𥔀,石訇
𥔁,石畐
𥔂,石恆
𥔃,石威
𥔄,石𱼭
𥔅,石界
𥔆,石囗人仌
𥔇,石㚚
𥔈,石厗 𬑹辛
𥔉,石穴人又 石宀八人又
𥔊,𥐦至 石巳至
𥔋,石昷
𥔌,石匽
𥔍,石秋
𥔎,石竒
𥔏,龶田石
𥔐,石盇
𥔑,石叜
𥔒,石冠
𥔓,石胡 𥑮⺼
𥔔,石屎
𥔕,石石灬
𥔖,石要
𥔗,石耑
𥔘,石禺
𥔙,石苑
𥔚,石人車
𥔛,石爰
𥔜,石香
𥔝,石丿東
𥔞,石盆
𥔟,石𣐩
𥔠,石𠂢口
𥔡,石香
𥔢,石臾
𥔣,石姜
𥔤,石𡱒
𥔥,石巛囗夂
𥔦,石盃
𥔧,石重
𥔨,石水石 砅石
𥔩,砍石
𥔪,石厽川
𥔫,石十龷人 石𬺰艹𠆣 石𠦃𠆣
𥔬,石韋
𥔭,石𧴪
𥔮,石虔
𥔯,石迴
𥔰,石豹
𥔱,石扇 𰦩羽
𥔲,石咢
𥔳,𣪊石
𥔴,𥑥石
𥔵,石茲
𥔶,石羗 𥓌厶
𥔷,石席 矿𫷄
𥔸,石恭
𥔹,石夏
𥔺,石丿𰃮支
𥔻,神石
𥔼,𣪊石
𥔽,石荅
𥔾,石荒
𥔿,石舀
𥕀,石翁
𥕁,石斊 石文耳
𥕂,石脊
𥕃,石厽灬
𥕄,石埋
𥕅,石𥥐 石穴且
𥕆,石秝
𥕇,石匚山龱
𥕈,石辶𠂋夕
𥕉,石厝 𬑹昔
𥕊,石莽
𥕋,石叟
𥕌,石斬 硨斤
𥕍,石婁
𥕎,石康 矿隶
𥕏,石國
𥕐,石啇
𥕑,石虘
𥕒,矿昔 石庴
𥕓,石莫
𥕔,砍言 石欠言
𥕕,石虖
𥕖,石郭
𥕗,𦭝冖石
𥕘,石巢
𥕙,䂖生石
𥕚,石㷀
𥕛,石基
𥕜,石莞
𥕝,石𫂹 𥒄石
𥕞,石章
𥕟,石屚 𰦪𠕒
𥕠,𬑹乚昌
𥕡,石聊
𥕢,石曹
𥕣,石得
𥕤,石盖
𥕥,石區
𥕦,石袞 石衣儿口
𥕧,石帶
𥕨,石蛋
𥕩,石艹龴𤴓
𥕪,石芙子
𥕫,石𠂆貞
𥕬,石爫𦈢
𥕭,𦥑爻石
𥕮,石离
𥕯,石宿
𥕰,石虚 石虛
𥕱,石彭
𥕲,石厥 𬑹欮
𥕳,厥石
𥕴,石尞
𥕵,石敢
𥕶,石斯 䃆斤
𥕷,石𦓔
𥕸,石最
𥕹,石毳
𥕺,石叅
𥕻,石無
𥕼,石酓 石𫝆酉
𥕽,彭石
𥕾,石𮮠 石艹一㡀
𥕿,番石
𥖀,石賁
𥖁,石尊
𥖂,矿〢コ乛一夊
𥖃,石兹女
𥖄,石羡
𥖅,石雲
𥖆,石開
𥖇,石尋
𥖈,石艹𦍌几
𥖉,石景
𥖊,石𠷰
𥖋,石歮
𥖌,石𡍮
𥖍,溂石
𥖎,棥石
𥖏,石貫 石母貝
𥖐,石隊 䂙㒸
𥖑,尾破
𥖒,石忄旬孑 石惸
𥖓,破呂
𥖔,石棧
𥖕,呂石皮
𥖖,破把
𥖗,𰚃石
𥖘,石戡 碪戈
𥖙,石戢 石咠戈
𥖚,石窟
𥖛,石著
𥖜,石禁
𥖝,石廉 矿兼
𥖞,貇石
𥖟,石零
𥖠,石蜀
𥖡,鄉石 𠃋𠂈皀阝石 乡白匕阝石 乡丶㫐阝石
𥖢,石葉
𥖣,石萬
𥖤,石過
𥖥,𣏐木冖石
𥖦,石愛
𥖧,䂗鳥 石𩾕
𥖨,石喿
𥖩,石會
𥖪,石蒦 石雈又
𥖫,皷石 壴皮石
𥖬,石凴
𥖭,石齊
𥖮,石翠
𥖯,棥冖石
𥖰,石蒿
𥖱,石山髙
𥖲,石壽
𥖳,毄石
𥖴,石𠈌缶
𥖵,石㥯
𥖶,石賔 𪿷八
𥖷,石厃比吉 石⺈𠨽吉
𥖸,槐石
𥖹,銅石
𥖺,破美 石皮美
𥖻,石數 𥕍攵
𥖼,石慮
𥖽,石寫
𥖾,石適
𥖿,石賣 石𧶠
𥗀,石蓼
𥗁,石箸
𥗂,石摩 𪿳手
𥗃,𬑹𠹈
𥗄,石歐 𥕥欠
𥗅,石𠦝豆
𥗆,石魯
𥗇,石輦
𥗈,石䠂
𥗉,砳砳 石石石石
𥗊,石齒
𥗋,石暴
𥗌,石劇
𥗍,石黎
𥗎,石稽
𥗏,石瑩
𥗐,石磊
𥗑,𦥑同冖石
𥗒,石親
𥗓,石賴
𥗔,石蕩
𥗕,石燕
𥗖,石篤
𥗗,石䮍
𥗘,石森手
𥗙,石學
𥗚,殸必石
𥗛,錢石
𥗜,石戰 磾戈
𥗝,石襄
𥗞,石營
𥗟,石謈
𥗠,石勵 礪力
𥗡,石應
𥗢,石业羡
𥗣,皼石
𥗤,𰀉冖磊
𥗥,石篾
𥗦,石鍾
𥗧,丶𠮛冖磊
𥗨,石艹𱢒
𥗩,石擊 石𣪠手
𥗪,石薑
𥗫,石瞿
𥗬,石壘
𥗭,石雜
𥗮,石闕 石門欮
𥗯,石甕
𥗰,石𦥑𠕀辰
𥗱,雜石
𥗲,石礕
𥗳,石額
𥗴,石羅
𥗵,石礜
𥗶,香鬼石
𥗷,石㞡
𥗸,石𦥑丿冈辰
𥗹,石蘇
𥗺,石蘭
𥗻,石譽
𥗼,石纍
𥗽,石覽
𥗾,石囊
𥗿,石𡿏
𥘀,石曩
𥘁,石蘿
𥘂,石變
𥘃,石靈
𥘄,石鬱
𥘅,兀丨 一川 丅儿 一𫶧
𥘆,礻乙 示乙
𥘇,礼丿 礻匕
𥘈,匚示 匕示
𥘉,礻刀
𥘊,礻丩
𥘋,礻力
𥘌,礻几
𥘍,礼丿丶
𥘎,礻彡
𥘏,礻干 示干
𥘐,𰀄示
𥘑,礻寸
𥘒,礻弋
𥘓,礻叉
𥘔,礻才
𥘕,礻亓 示亓
𥘖,示𧘇 二川𧘇 一𥘅𧘇
𥘗,礻日
𥘘,礻丹
𥘙,礻火 示火
𥘚,礻心
𥘛,礻王
𥘜,礻及 示及
𥘝,礻冈
𥘞,示今 礻今
𥘟,礻云
𥘠,礻龷
𥘡,礻互
𥘢,礻𢆰
𥘣,止示
𥘤,礻少
𥘥,礻升
𥘦,礻攵 示攵
𥘧,礻卆
𥘨,礻勿
𥘩,礻匀
𥘪,礻午
𥘫,礻可 示可
𥘬,礻弗
𥘭,礻主 示主
𥘮,礻句 示句
𥘯,礻末
𥘰,礻㠯
𥘱,𥘅兄 丅八兄
𥘲,𥘅且
𥘳,礻瓦
𥘴,礻平
𥘵,礻旦
𥘶,礼分
𥘷,乚𥘤 礼少
𥘸,礻立
𥘹,𬒬コ 礻巨
𥘺,示正 𬒬⺊ 礻正
𥘻,礻丕
𥘼,示㐱 礻㐱
𥘽,示半
𥘾,𡗜示
𥘿,𡗗示
𥙀,礻左
𥙁,礻㐌
𥙂,礻丘 示丘
𥙃,礻白
𥙄,礻尒 示𡭗
𥙅,礻市
𥙆,礻玄 示玄
𥙇,礻它 示它
𥙈,礻巳又
𥙉,礻台 示台
𥙊,癶示
𥙋,礻出 示出
𥙌,示𠂔
𥙍,𥘅申 丅八申
𥙎,礻𠂢 示𠂢
𥙏,𥘅㞤丨 𤓯㞤丨
𥙐,礻后
𥙑,礻光
𥙒,礼去 乚祛
𥙓,礼用
𥙔,礻安
𥙕,礻老
𥙖,礻共
𥙗,礻夻
𥙘,礻西
𥙙,礻吊
𥙚,礻𠂉斤
𥙛,礻任
𥙜,礻优
𥙝,示先
𥙞,礻圭 示圭
𥙟,礻耳
𥙠,礻一丘
𥙡,礻𠂉丹
𥙢,礻𠂤
𥙣,礻旬 示旬
𥙤,礻丶巳七 示一巳七
𥙥,礻己丅一
𥙦,如示
𥙧,礼尔 乚祢
𥙨,礻朵
𥙩,礼以
𥙪,礼半
𥙫,礻酉 示酉
𥙬,礻肖 示肖
𥙭,礻𡉣 示木土
𥙮,礻豕 示豕
𥙯,礻乃古 示乃古
𥙰,礻气土 示气土
𥙱,礻𠯑 示𠯑
